&#160;Ст.;Код;Наименование;Группа;Поставщик;Покупатель;Отсрочка;Торговый агент;ИНН;Ан. счет;Вид цены по умолчанию;Лимит кредита (руб);Лимит кредита изм-ся вручную;Стоп-лист изм-ся вручную;Номер маршрута;Телефон;Юридический адрес;Адрес доставки;Макс. отсрочка;Время дост. контр.;Полное наименование;Код ОКПО;Код ОКОНХ;Банковские реквизиты;Директор;Гл. бух.;№ договора;Дата договора;Вышестоящая орг.;Долги на вышестоящую орг.;Email-адрес;КПП;Макс. сумма операции;БИК;Время доставки;EDI;Серия_лицензии;Номер_лицензии;Дата_выдачи;Кем_выдана;Срок_действия_лиц_с;Срок_действия_лиц_по;Рег_номер_лицензии;Степень_сложности;Работает по ЭДО
0;0;770216;Мейнстрим;ПД Москва 6 (24);1;1;;;2310031475;201184267;;;0;0;;+7(905)744-22-36;350002, Краснодарский край, Краснодар г, Леваневского 185;143604, Московская обл, Волоколамский р-н, Волоколамск г, 50 лет Октября ул, дом № 14;;;"АО ""Тандер"" м-н Мейнстрим";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md770216@magnit.ru;500445001;;40349602;;;;50РПА0009686;11.06.2019;Министерство потребительского рынка и услуг МО;11.06.2019;12.05.2024;50РПА0009686;;Нет
0;0;694780;Меламп;Магнит•ПД Тверь Восток 24;1;1;;;2310031475;201186490;;;0;0;;+7(906)656-38-67;350002, Краснодарский край, Краснодар г, Леваневского 185;170042, Тверская обл, Тверь г, Фурманова ул, дом № 72, помещение 1;;;"АО ""Тандер"" м-н Меламп";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md694780@magnit.ru;695245011;;40349602;;;;69РПА0001868;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;23.05.2016;30.06.2026;69РПА0001868;;Нет
0;0;777081;Мелекеок;ПД Москва 5 (24);1;1;;;2310031475;201179920;;;0;0;;+7(906)063-77-82;350002, Краснодарский край, Краснодар г, Леваневского 185;121359, Москва г, Маршала Тимошенко ул, дом № 44;;;"АО ""Тандер"" м-н Мелекеок";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md777081@magnit.ru;773145028;;40349602;;;;77РПА0010439;;;25.10.2019;12.11.2024;;;Нет
0;0;777834;Мелендес;ПД Москва 1 (24);1;1;;;2310031475;201184268;;;0;0;;+7(965)223-05-72;350002, Краснодарский край, Краснодар г, Леваневского 185;108809, Москва г, Марушкинское п, Марушкино д, Липовая аллея, дом № уч.15;;;"АО ""Тандер"" м-н Мелендес";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md777834@magnit.ru;775145013;;40349602;48;;;77РПА0011683;13.11.2015;Департамент торговли и услуг г. Москвы;08.04.2020;11.11.2026;77РПА0011683;;Нет
0;0;936949;Мелизм;Магнит•ПД МК;1;1;;;2310031475;201176140;;;0;0;;+7(903)033-70-71;350002, Краснодарский край, Краснодар г, Леваневского 185;170028, Тверская обл, Тверь г, Победы пр-кт, дом № 59;;;"АО ""Тандер"" м-н Мелизм";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk936949@magnit.ru;695045011;;40349602;;;;;;;;;;;Нет
0;0;945067;Мелинда;Магнит•ПД МК;1;1;;;2310031475;201176533;;;0;0;;+7(903)760-72-66;350002, Краснодарский край, Краснодар г, Леваневского 185;141801, Московская обл, Дмитровский р-н, Дмитров г, Ковригинское ш, дом № 19;;;"АО ""Тандер"" м-н Мелинда";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk945067@magnit.ru;500745025;;40349602;;;;;;;;;;;Нет
0;0;690089;Менесфей;Магнит•ПД Тверь Восток 24;1;1;;;2310031475;201186491;;;0;0;;+7(906)656-38-16;350002, Краснодарский край, Краснодар г, Леваневского 185;171210, Тверская обл, Лихославльский р-н, Лихославль г, Лихославльская ул, дом № 8А;;;"АО ""Тандер"" м-н Менесфей";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md690089@magnit.ru;693145003;;40349602;;;;69РПА0002154;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;16.03.2017;30.06.2026;69РПА0001868;;Нет
0;0;240414;Мензурка;ПД Москва 6 (24);1;1;;;2310031475;201195722;;;0;0;;+7(906)075-07-76;350002, Краснодарский край, Краснодар г, Леваневского 185;141426, Московская обл, Химки г, Международный Аэропорт Шереметьево тер, дом № стрЕ2,помещение 3;;;"АО ""Тандер"" м-н Мензурка";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md240414@magnit.ru;504745082;;40349602;;;;;;;;;;;Нет
0;0;774902;Мерион;ПД Москва 6 (24);1;1;;;2310031475;201177610;;;0;0;;+7(968)677-63-38;350002, Краснодарский край, Краснодар г, Леваневского 185;127591, Москва г, Дубнинская ул, дом № 50, 1 этаж, пом. I, ком. №1-16,  62а;;;"АО ""Тандер"" м-н Мерион";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md774902@magnit.ru;771345022;;40349602;;;;77РПА0013916;;;21.03.2019;13.06.2023;;;Нет
0;0;770148;Мерси;ПД Москва 6 (24);1;1;;;2310031475;201169376;;;0;0;;+7(903)590-02-47;350002, Краснодарский край, Краснодар г, Леваневского 185;127220, Москва г, Петровско-Разумовский проезд, дом № 2;;;"АО ""Тандер"" м-н Мерси";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md770148@magnit.ru;771445002;;40349602;;;;77РПА0005477;21.12.2017;Департаментом торговли и услуг г. Москвы;17.01.2013;17.01.2023;77РПА0005477;;Нет
0;0;503605;Месартим;ПД Москва 6 (6);1;1;;;2310031475;201184791;;;0;0;;+7(965)184-42-85;350002, Краснодарский край, Краснодар г, Леваневского 185;141505, Московская обл, Солнечногорский р-н, Солнечногорск г, Вертлинская ул, дом № участок вблизи дома №13;;;"АО ""Тандер"" м-н Месартим";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md503605@magnit.ru;504445027;;40349602;;;;50РПА0017523;30.10.2019;;30.10.2019;24.03.2024;50РПА0017523;;Нет
0;0;503029;Металл;ПД Москва 6 (24);1;1;;;2310031475;201177277;;;0;0;;+7(906)029-62-39;350002, Краснодарский край, Краснодар г, Леваневского 185;141534, Московская обл, Солнечногорский р-н, Соколово д, дом № 225;;;"АО ""Тандер"" м-н Металл";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md503029@magnit.ru;504445019;;40349602;;;;50РПА0012000;;;25.05.2021;18.06.2026;;;Нет
0;0;692784;Мецгельфельд;ПД Тверь 18 направление 24•ПД Тверь Запад 24;1;1;;;2310031475;201178388;;;0;0;;+7(960)718-17-61;350002, Краснодарский край, Краснодар г, Леваневского 185;170006, Тверская обл, Тверь г, Софьи Перовской ул, дом № 30, пом. IV;;;"АО ""Тандер"" м-н Мецгельфельд";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md692784@magnit.ru;695045037;;40349602;;;;69РПА0002154;31.03.2021;;31.03.2021;30.06.2026;69РПА0002154;;Нет
0;0;773823;Мещовск;ПД Москва 1 (24);1;1;;;2310031475;201186586;;;0;0;;+7(966)187-06-65;350002, Краснодарский край, Краснодар г, Леваневского 185;127349, Москва г, Мурановская ул, дом № 9, пом. II а;;;"АО ""Тандер"" м-н Мещовск";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md773823@magnit.ru;771545048;;40349602;;;;77РПА0013911;29.03.2019;;14.06.2018;13.06.2023;77РПА0013911;;Нет
0;0;694873;Мидлтон;Магнит•ПД Тверь Восток 24;1;1;;;2310031475;201172236;;;0;0;;"+7(960)709-62-89; +79607096289";350002, Краснодарский край, Краснодар г, Леваневского 185;170904, Тверская обл, Тверь г, Садовая (Сахарово) ул, дом № 23;;;"АО ""Тандер"" м-н Мидлтон";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md694873@magnit.ru;695245020;;40349602;;;;69РПА0002154;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;16.03.2017;30.06.2026;69РПА0001868;;Нет
0;0;694850;Микроампер;Магнит•ПД Тверь Восток 24;1;1;;;2310031475;201172233;;;0;0;;+7(961)016-47-98;350002, Краснодарский край, Краснодар г, Леваневского 185;170003, Тверская обл, Тверь г, Петербургское ш, дом № 26;;;"АО ""Тандер"" м-н Микроампер";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md694850@magnit.ru;695245018;;40349602;;;;69РПА0002154;23.05.2016;Министерством Тверской области по обеспечению контрольных функций;16.03.2017;30.06.2026;69РПА0001868;;Нет
0;0;509298;Микроклимат;ПД Москва 1 (24);1;1;;;2310031475;201179336;;;0;0;;+7(968)861-26-40;350002, Краснодарский край, Краснодар г, Леваневского 185;142103, Московская обл, Подольск г, Гулевский проезд, дом № 4, пом. 2;;;"АО ""Тандер"" м-н Микроклимат";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md509298@magnit.ru;503645023;;40349602;;;;50РПА0010193;;;31.08.2021;23.09.2026;;;Нет
0;0;811752;Микропроцессор;Магнит•ПД МК;1;1;;;2310031475;201189557;;;0;0;;+7(966)187-07-10;350002, Краснодарский край, Краснодар г, Леваневского 185;141420, Московская обл, Химки г, Сходня мкр, Мичуринский 2-й туп, дом № 1, помещение 027;;;"АО ""Тандер"" м-н Микропроцессор";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk811752@magnit.ru;504745074;;40349602;;;;;;;;;;;Нет
0;1;508807;Микрофон;ПД Москва 8 (24);1;1;;;2310031475;201178813;;;0;0;;;350002, Краснодарский край, Краснодар г, Леваневского 185;143570, Московская обл, Истринский р-н, Новопетровское с, Северная ул, дом № 48;;;"АО ""Тандер"" м-н Микрофон";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;;501745013;;40349602;;;;50РПА0009232;;;12.02.2019;25.12.2023;;;Нет
0;0;936913;Миларит;Магнит•ПД МК;1;1;;;2310031475;201186492;;;0;0;;+7(906)656-38-09;350002, Краснодарский край, Краснодар г, Леваневского 185;170023, Тверская обл, Тверь г, Ленина пр-кт, дом № 26, пом. I;;;"АО ""Тандер"" м-н Миларит";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk936913@magnit.ru;695045018;;40349602;;;;;;;;;;;Нет
0;0;770454;Мильдзитер;ПД Москва 1 (24);1;1;;;2310031475;201177907;;;0;0;;+7(968)677-71-75;350002, Краснодарский край, Краснодар г, Леваневского 185;129226, Москва г, Сергея Эйзенштейна ул, дом № 6, пом. IV;;;"АО ""Тандер"" м-н Мильдзитер";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;md770454@magnit.ru;771745010;;40349602;;;;77РПА0010740;;;19.02.2015;19.06.2024;77РПА0010740;;Нет
0;0;890724;Минералогия;Магнит•ПД МК;1;1;;;2310031475;201188439;;;0;0;;"+7(966)187-03-58; +7(966)187-03-58";350002, Краснодарский край, Краснодар г, Леваневского 185;143022, Московская обл, Одинцовский р-н, Летний Отдых п, Колхозная ул, дом № 1;;;"АО ""Тандер"" м-н Минералогия";41351125;71200;р/с 40702810930010120150, КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК, к/с 30101810100000000602, БИК 040349602;;;;;;0;mk890724@magnit.ru;503245015;;40349602;;;;;;;;;;;Нет
